,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
74,20153.0,21245.0,21185.5,20264.5,20788.5,20562.0,20731.5,20703.5,21229.5,20807.5,21422.5,21115.0,21513.0,21070.5,21224.5,21430.5,21057.5,21368.5,21595.5,23849.5,33794.5,40255.0,42693.5,46278.0,47279.0,47995.0,49625.5,47099.5,44874.5,40434.0,37733.5,35194.5,31201.5,28989.0,27316.0,26654.5,27044.0,26526.5,26014.5,26411.0,25845.0,26041.5,24928.5,25901.5,25774.0,26737.0,25427.5,25324.0,25379.5,25522.5,25878.0,24968.5,24764.0,24979.0,23665.5,22918.5,22097.0,20949.5,19966.0,18839.0,20046.0,19516.5,18276.0,18522.0,18385.0,18821.0,18710.5,18353.0,18163.5,18814.5,18393.5,18832.5,18243.0,18147.5,18648.5,18337.5,17946.5,18638.5,18364.5,18222.5,18015.0,18913.5,18723.5,18658.0,19328.5,19169.5,19177.0,19035.5,18631.5,19108.5,hello
75,22177.5,20898.0,21166.0,22088.0,20972.5,21681.0,21792.0,22339.5,21473.5,21638.0,22041.5,22120.5,21531.5,21397.5,21115.5,21166.5,21165.5,21676.5,21137.0,22205.5,21501.0,21971.0,23188.5,27365.5,37336.0,43610.0,47024.5,48545.0,48994.0,50849.0,50119.5,49006.0,48703.5,45452.5,39361.0,33160.0,30005.0,26707.0,26218.0,25024.0,25153.5,25448.5,25181.5,25432.5,25857.0,25445.5,25666.0,25003.5,24168.5,24919.0,25036.5,24216.0,23265.0,23735.5,24541.5,23252.0,23072.0,21784.0,21709.0,21487.0,21152.0,18768.5,19744.5,19676.0,19828.0,20166.5,19455.0,19498.0,19751.5,19628.0,18671.0,19423.5,19058.5,18969.0,18853.5,19443.0,18839.0,18960.0,19691.5,17844.0,18048.5,17931.5,17638.5,17951.0,18454.5,18185.5,17773.5,18222.5,17880.0,17937.5,hello
76,19852.0,20222.5,20900.5,20181.5,19984.5,21029.5,20109.0,20175.5,20123.0,19299.5,20340.5,19364.0,20175.5,19639.0,20225.0,20115.0,20287.0,19804.0,20632.5,24001.5,32415.5,40472.5,45546.5,49305.5,51181.5,51453.5,52553.0,51228.5,49849.5,46379.5,42839.0,37364.0,32763.0,27767.0,26867.5,27127.0,26591.0,27499.0,25621.0,25678.0,26203.5,25960.5,26009.0,25771.5,25172.0,26106.5,26047.5,23607.0,24231.0,23441.5,22102.0,22842.5,22651.0,22664.0,21929.0,22143.5,21532.0,22239.0,21413.0,21186.0,20852.0,20286.5,20178.0,19983.5,20077.0,19915.5,19522.5,19794.0,19931.0,19862.0,19664.0,19724.5,19543.0,19986.5,18683.5,19651.0,19591.0,20039.0,20031.5,19932.0,19333.0,19404.0,19600.0,20629.0,19906.5,20579.0,19645.0,20045.5,19799.5,19693.0,hello
77,23859.5,23316.5,23237.0,22793.5,24719.0,31482.5,40004.0,45531.0,47894.5,50252.0,52830.0,53155.5,53899.5,52545.5,49394.0,44149.0,40968.0,35301.0,30234.0,28002.5,27757.0,26946.0,26855.0,26579.5,26948.0,27172.0,27922.0,26666.5,27131.5,25673.0,26626.5,26289.5,26072.0,26512.5,26418.5,25723.5,26555.0,26038.5,25925.0,25460.5,25048.0,24277.5,23633.0,22722.5,22561.5,21749.5,22143.0,20947.0,20985.0,21007.5,20611.0,20546.0,19931.0,20775.5,20374.5,20399.5,20073.0,20246.0,19988.5,19585.5,20340.0,19938.0,20236.0,20328.5,19615.5,19895.0,20628.5,20532.0,20572.0,20139.0,20506.5,20004.5,19977.5,19772.0,19881.5,20309.0,20396.5,20628.5,19995.0,21100.5,20373.0,20767.5,20454.0,20869.5,21601.5,21398.0,21291.5,21088.5,20600.0,20678.0,hello
78,23925.5,24302.5,23640.5,23595.0,24391.0,23681.5,24062.5,23380.5,24442.0,24043.5,24310.5,24154.0,24653.5,24211.0,24427.0,25305.5,29172.0,38398.5,46425.5,49181.0,52167.0,54084.5,52912.0,54621.5,53756.0,51597.5,52093.0,47596.5,43144.0,39640.5,34509.5,33841.0,32752.0,31736.0,31944.5,31924.5,31006.0,30927.5,31320.0,31273.5,31469.5,31805.0,32214.5,31865.0,32399.5,30432.0,32697.5,28271.0,29031.0,29701.5,29519.0,27798.0,26939.0,25444.0,23988.5,25651.0,24198.0,24867.0,25068.0,24832.0,23982.5,23682.5,24450.0,24322.0,23741.5,23134.0,23259.5,22815.0,22586.5,23168.0,23417.5,23249.5,22925.0,23312.5,22934.0,23192.0,22428.0,23365.0,23595.5,24250.5,22865.5,23462.0,22329.5,22994.5,23338.0,22819.0,22681.0,22941.5,22686.5,22614.5,hello
79,25092.0,24811.0,24965.5,25890.0,25055.0,25997.5,24943.0,24654.5,25759.5,25657.5,26046.0,26380.0,29532.5,39948.5,46553.5,53422.0,54265.5,55298.5,56352.5,55469.5,66023.0,63755.0,61470.0,57982.0,55271.5,49855.5,42694.0,37347.5,34856.0,32835.5,31571.5,31573.5,30111.5,30002.5,30532.5,29341.0,30420.0,29158.0,28856.0,28813.0,28735.0,28558.0,27915.5,28766.0,28870.0,29690.5,29173.5,28283.5,25616.5,24434.5,24214.0,23592.0,23357.5,23179.0,22045.5,21931.5,21721.5,21041.5,21559.5,22023.5,22445.0,21962.0,22113.5,23110.5,21664.0,23362.0,23528.5,24149.0,23072.0,22984.5,22888.0,22618.0,22444.5,22295.5,23257.5,22744.0,22760.0,22349.5,23278.5,22559.5,22678.5,21995.0,22456.5,22943.0,22855.0,23016.0,22806.5,22735.5,22960.5,23298.5,hello
80,25232.5,25087.5,25770.5,25982.0,24956.5,26482.0,28772.0,39806.5,45016.0,48298.5,49024.5,49609.5,49894.5,50256.5,48082.0,48253.5,44631.5,39736.0,34726.5,32373.0,30924.0,29248.0,28604.5,29341.5,29574.0,30408.0,29488.5,28582.0,29149.5,28933.5,29889.0,29911.5,29205.0,29110.0,29430.0,28397.5,30065.0,28041.0,28428.0,27848.5,26311.5,25052.5,24400.0,22450.5,21864.5,21627.5,21351.0,21015.0,21265.0,21023.0,20421.5,19857.0,20325.5,20925.0,20046.5,20362.5,19897.5,20534.5,20419.0,20456.5,21370.5,21210.0,20846.5,21091.5,20509.5,20424.5,20774.5,20772.0,20876.5,20209.5,20773.0,21398.5,20855.5,21347.0,21137.0,21144.5,21539.0,21345.5,21189.5,21283.0,20565.5,21120.0,20844.0,21861.0,21840.5,21959.0,21739.0,22260.5,21834.5,21278.0,hello
81,23163.5,23047.0,23614.5,23349.0,24144.0,23302.5,24447.5,24897.0,30939.0,41470.0,45551.5,49383.5,53687.0,56471.5,58247.5,56053.0,56453.5,56760.0,54675.5,49977.5,44461.0,40216.0,34826.0,32767.5,30083.5,29894.0,28401.0,29313.0,29948.0,29085.0,30040.0,29117.5,28751.5,29323.0,28510.0,28585.0,28466.5,28253.0,29841.0,27945.0,28075.5,28448.5,29631.5,33297.0,35791.5,35830.0,35596.0,33850.0,31700.5,30578.0,27429.5,26072.0,23549.5,23706.0,22751.0,22420.5,22476.0,23135.5,23324.5,23328.5,24457.0,24199.5,23729.0,23052.5,23041.0,23299.0,22731.0,22626.5,22772.5,22572.5,22787.0,22488.5,23152.0,22216.5,22210.5,22806.0,21610.5,21779.0,22286.0,21603.0,22786.0,23228.5,22546.5,22166.0,22387.0,21789.0,23086.0,22769.0,22435.5,22992.0,hello
82,23153.5,22923.5,23176.0,23532.0,23308.0,23083.5,23400.0,23382.5,23547.5,23469.5,23120.0,22839.5,23230.0,23099.0,23156.0,23757.0,23065.0,23985.0,25602.5,33208.0,43592.0,47445.5,52227.5,54435.5,52865.5,54831.5,53251.0,51515.5,52283.0,48998.5,45333.5,40934.0,35589.0,31443.5,29383.0,27810.0,27624.0,27846.5,27464.5,27212.0,27610.5,27501.0,27528.0,26756.0,26996.0,26946.0,26400.0,26756.0,25031.0,25793.5,25474.0,25429.5,23385.5,22117.0,21029.0,20325.5,20587.5,20062.0,20217.0,20610.5,19446.0,19792.5,19716.5,20561.0,20343.5,20117.0,20190.0,19925.0,20147.0,20243.0,20027.5,20213.5,20480.0,20338.5,20466.0,19778.5,20085.0,20349.5,20539.5,20108.5,19567.5,19331.5,20737.5,20953.5,20832.5,20311.0,20339.5,19837.5,20515.0,20884.5,hello
83,23808.0,23782.5,23618.0,23062.0,23719.0,23682.5,23049.0,23756.0,24130.0,23404.5,23293.0,24010.0,24955.5,23573.5,24052.0,22919.0,23757.0,24110.5,24621.5,28599.5,41058.5,44708.0,48971.0,51830.0,51545.0,53906.0,51329.5,52654.5,49420.5,46399.0,42706.0,38097.5,33238.5,31422.0,33052.5,27240.5,23061.0,31294.0,26515.0,28174.0,26559.5,26957.5,26019.0,27366.0,31188.5,27378.5,23861.0,28524.0,30126.0,29638.0,27739.5,30016.0,31055.5,28659.0,27739.5,26513.5,25336.0,24399.5,23087.5,22619.5,22943.0,22683.5,22468.5,21937.5,22019.0,22066.0,22255.0,22945.0,22855.0,22412.5,22648.5,22150.5,21986.5,22588.5,22247.0,22408.0,22059.5,22331.0,22664.0,22354.5,21941.0,22271.5,22450.5,21736.5,22101.0,21942.0,20755.0,22365.5,22532.5,21922.5,hello
84,22913.5,23722.5,24189.5,23737.5,23190.0,23079.5,23414.0,23066.0,23081.5,23551.0,22300.5,22822.5,22868.5,23059.5,23232.5,23414.0,23624.5,24079.5,24607.0,26157.0,30973.0,42182.0,46550.5,51000.5,54928.0,57603.5,58631.5,59731.0,56741.0,53334.5,45072.5,38360.5,31855.5,28706.0,26689.5,25880.0,26151.5,26013.0,28864.0,26840.0,26123.5,27910.5,26148.5,25610.5,24081.0,25285.0,24853.5,30022.5,26413.5,25418.5,24216.0,23889.5,23320.0,23620.0,23271.0,21078.5,21080.0,19118.5,20180.5,19554.5,19758.0,19615.5,20384.5,20405.0,20172.0,20994.5,20230.0,20270.0,20511.5,20623.0,20410.5,20141.0,19238.0,19553.0,20717.5,20514.5,20351.0,21432.5,20699.5,20441.0,20658.5,20647.5,20583.0,21069.5,20995.0,21099.5,20921.0,20981.5,20110.0,20772.0,hello
85,21847.0,23059.0,21998.0,22346.0,21999.5,21899.5,22570.5,22536.0,22526.0,22501.5,22614.0,23899.0,29156.5,40257.5,46389.5,52729.5,55006.0,57799.0,58459.5,58376.5,59424.5,56818.5,49202.0,44123.0,41454.5,36183.0,31628.0,30273.5,29231.0,29220.5,28948.5,28672.5,27584.5,27942.5,26817.0,25682.5,27583.5,27097.0,26272.5,26619.0,25876.0,26160.5,25181.0,23970.0,23957.0,23558.5,22736.5,21373.0,21251.5,20898.5,20577.0,19993.0,20224.0,19567.5,20743.5,19476.5,20013.0,20228.5,18746.0,19471.0,19589.5,19433.5,19673.0,19045.0,19333.0,19303.0,19631.0,19231.5,19611.5,20152.0,19983.0,19106.0,19608.5,20387.0,19795.5,18980.5,19940.5,19865.5,19712.5,20626.0,20146.5,20480.5,20449.5,20635.5,19854.5,20182.5,20347.0,20330.0,21021.0,20923.0,hello
86,20994.0,20426.0,21423.0,20742.0,20607.5,20904.0,20302.0,20664.0,20791.0,20490.0,20748.0,21091.5,21554.5,22310.0,27538.5,37279.0,43891.5,47634.0,53733.0,55034.5,56884.5,56564.5,55272.5,53948.0,53507.0,50805.0,45808.5,39053.0,33010.0,28670.0,29229.5,28878.0,27558.0,27667.5,28556.0,26927.5,27080.5,26799.5,25735.5,27577.0,25889.0,26782.0,25654.0,25496.0,25406.0,25500.5,25401.0,25200.0,24642.0,23839.0,25161.0,24254.0,23945.5,23688.0,22695.0,22093.0,21108.5,20483.5,20401.0,19771.5,20782.0,20032.0,19714.0,20310.5,20091.5,19998.0,19827.5,19946.5,20725.0,20763.5,21160.5,20678.0,19483.5,20449.5,21455.5,20754.5,20673.5,21120.5,20889.5,21074.0,20543.5,20552.5,20424.0,21086.0,21405.5,20698.5,21385.5,21820.0,21244.5,21251.0,hello
87,22301.0,22776.5,22196.5,21862.0,22829.0,22982.0,21766.0,23676.0,22453.0,23126.5,23286.0,22874.0,22679.0,23380.5,24016.0,24252.5,27222.0,40106.5,45602.0,50232.5,51604.0,51153.5,52615.0,52366.0,48788.5,45334.0,38684.0,34762.0,30443.5,34184.0,33886.5,26781.0,27010.0,26292.0,27420.0,26142.5,27148.5,26857.5,25968.0,25247.5,25734.5,26395.0,25558.0,25763.0,25127.0,24828.5,25173.5,24574.0,24850.5,25745.5,25639.5,24885.5,23786.0,23972.5,22795.5,23369.0,23244.5,22867.0,22760.5,23072.0,22364.5,23236.0,23231.0,22889.5,22727.5,22927.5,23933.5,23438.0,23756.0,24582.0,24015.5,23630.0,23800.0,24277.5,23581.0,24366.0,24129.0,24283.0,24189.5,24102.5,24353.5,25345.5,23842.0,24635.5,24696.5,24889.5,24075.5,24485.5,24990.0,24557.5,hello
88,21925.5,22852.5,23504.0,22841.5,23225.5,22281.5,23056.5,22368.5,22763.0,22263.0,22968.5,22038.5,23226.0,22888.5,23313.5,22809.5,23758.0,24530.5,30321.5,41426.5,40783.0,47703.0,50961.0,54071.0,48773.5,51227.5,51027.0,53814.0,49830.5,43749.0,40601.5,35192.5,32279.5,30456.0,32931.5,30333.5,31070.5,28725.0,28833.5,27503.5,28963.0,31860.0,30780.5,27067.0,27078.5,27883.0,26964.5,28178.5,27951.5,29347.0,28114.0,28147.0,27292.5,28418.5,27611.5,25624.0,23661.0,23235.5,22381.0,22309.0,22730.5,22461.5,22950.5,22231.5,22641.0,22657.0,22013.0,22064.0,21797.0,21681.5,22211.5,21500.5,21653.5,21627.0,21952.0,21125.0,20698.5,20754.5,21011.5,21199.0,20999.0,21291.5,20652.5,20607.0,21024.5,21390.5,20888.5,21489.5,21361.0,21438.5,hello
89,23327.0,24128.5,22927.0,23411.0,23539.5,23674.5,24174.5,23758.5,23785.0,23535.0,23773.5,23879.0,23793.0,23501.0,23782.5,23963.0,23790.0,24014.0,23661.5,24077.0,25143.5,29837.0,40882.0,47046.0,48987.0,55722.5,57304.5,61556.5,57324.0,59860.0,55956.5,50438.5,39934.0,36348.0,31850.0,31228.0,33389.0,31404.0,35318.5,27949.5,29884.5,32332.5,31707.5,29707.5,29886.0,27105.5,26748.5,26790.0,26626.5,27221.5,27011.0,26325.5,27149.0,27252.0,28337.5,26507.0,25903.0,24504.0,25087.0,22986.0,22394.5,21403.0,20405.5,20989.0,20464.0,20811.0,20107.0,20270.0,20288.0,20483.5,20257.5,20459.5,20580.0,19885.5,20230.0,19860.0,19768.5,20429.5,20067.0,20099.5,20228.5,20363.0,20294.5,20406.0,20188.5,21056.0,20224.0,20454.0,20450.5,19964.5,hello
90,21444.5,22221.0,21581.5,22294.0,22198.5,22515.5,23417.5,23880.5,28412.5,38462.0,42863.5,44782.0,49522.0,48685.0,48345.0,50404.5,47652.0,49552.0,47213.0,43611.0,40562.0,38368.0,33258.5,30109.0,29790.5,27610.0,28028.0,27586.5,27293.0,27020.0,25707.5,25674.0,25306.0,25437.5,25135.0,25749.5,26550.5,24708.5,25842.5,25486.5,25269.5,25279.5,25022.5,24479.5,24096.0,24909.0,25705.0,24495.5,24160.5,25125.5,23506.0,23540.0,22957.5,21979.5,22836.0,22756.0,21962.0,21753.5,21516.5,21745.5,21324.5,22366.5,21798.0,21193.0,21104.0,21745.0,21644.0,21343.0,21321.5,21380.0,22476.0,21819.5,22544.0,21938.5,21940.0,21527.5,21807.0,22238.5,22033.5,21818.0,21281.0,21940.0,21061.0,21793.5,22294.5,21486.5,22068.0,21483.0,22085.0,21976.0,hello
91,25180.5,26384.5,35059.5,40900.5,44984.5,47924.0,49151.0,50341.5,51558.5,52147.0,49589.0,44804.0,36508.0,33834.5,31924.0,28892.0,28930.5,25523.5,28616.5,27114.0,25607.5,30660.5,30112.0,28572.5,28842.0,32725.0,27929.0,28418.0,28555.0,26626.0,26294.0,26268.5,25714.5,26316.5,27148.0,26023.0,26822.5,26174.5,25717.5,23685.5,24492.0,22825.0,22470.5,22083.5,22002.0,22417.5,21436.0,22313.5,21885.5,22660.0,22500.0,22844.5,22480.0,23069.0,22790.0,22943.0,23420.0,22439.5,22459.0,22199.5,22089.0,22759.0,22993.5,22670.0,23118.5,21487.5,21945.0,22053.0,22870.5,22587.5,22659.0,23560.5,23290.0,22406.0,22884.0,22775.0,23018.5,23131.0,22700.5,22636.0,22804.5,22688.0,23435.5,22993.5,22022.0,22915.0,21854.5,22513.0,22274.5,21982.0,hello
92,23021.5,23303.0,23096.5,23167.0,27586.0,37752.5,46711.5,49204.5,50824.0,51339.5,54940.5,57861.5,58204.0,54804.0,54437.0,52914.0,46541.0,39594.5,34595.5,30607.0,28339.0,27619.0,27436.5,28823.0,27157.0,26774.5,26771.0,26850.0,26822.0,26301.0,27103.0,26406.5,26470.0,26190.0,25994.5,25280.5,25579.0,25535.0,25797.0,26492.0,26355.5,25183.0,26506.0,26815.5,26695.0,24894.5,24689.0,24250.5,22969.5,21782.5,21908.0,20767.0,20822.0,20007.0,19820.5,19531.0,19132.0,19656.0,19096.0,20046.0,19104.0,19474.5,19483.5,19174.5,19198.5,19681.5,19724.5,20446.5,19150.0,19820.5,19228.5,19407.0,19873.0,20186.0,19734.0,19442.5,19333.5,20479.0,19325.5,19656.5,19787.0,20079.0,19166.0,19486.0,19837.5,19797.5,20067.0,20482.5,20186.0,20362.5,hello
93,22156.0,21091.0,22185.5,21733.5,21482.5,21209.0,21592.0,22217.0,21831.0,21881.0,21277.5,21489.0,22482.5,22406.0,22708.5,22982.5,22590.5,25593.0,32685.0,42731.5,47991.0,55863.5,56575.0,52807.0,58921.0,57790.0,54726.5,51934.0,47140.5,39865.5,32757.0,28612.5,28472.0,26937.5,26837.0,27068.5,26242.5,26248.0,28760.0,27175.0,25873.0,26154.5,25979.5,26270.5,25264.0,25597.0,25403.0,24810.0,26113.5,25021.0,24992.5,24178.5,24920.0,26308.5,25833.0,26462.0,25896.0,23943.5,23031.5,22799.0,22494.0,23553.0,22491.5,21585.0,22113.0,21948.5,23015.0,22031.0,22221.0,22687.5,22577.5,22674.5,23250.0,22967.0,22559.0,22914.5,22683.0,22617.5,22537.5,22896.5,22158.0,22415.0,22207.5,21876.5,22312.5,22562.0,22481.0,22366.5,22075.0,21815.0,hello
94,22728.0,22818.5,22699.5,22871.5,22542.0,22715.0,22579.0,23422.0,22938.5,22844.5,23134.0,22978.5,22553.0,23465.5,23853.5,22814.5,24355.5,24021.0,27746.0,36478.5,43779.5,48659.0,51442.0,52472.5,51161.5,51365.5,51039.0,49068.0,46897.5,44025.0,37817.5,33146.0,30671.0,30418.5,28887.5,24645.0,25517.5,27306.5,27183.0,26269.5,26197.0,26820.0,26111.5,25912.5,26564.5,25688.5,26573.0,26621.5,24945.0,24729.0,25701.5,24510.0,26134.0,25035.0,24584.5,25553.0,24767.5,24787.5,23558.0,22890.0,22467.5,22297.0,21538.0,21462.0,21069.0,21373.5,20983.0,20553.5,20458.5,20208.5,19678.5,19955.5,19993.5,19919.0,20113.0,20735.0,20589.5,20094.5,21540.5,20867.0,20811.0,21232.0,20485.0,20924.0,20511.0,20977.5,20754.0,20608.5,20834.5,20602.5,hello
95,24487.5,23549.5,24095.5,23665.0,22824.0,24835.5,25328.0,33367.0,40425.0,41509.0,39158.0,45777.0,48384.0,49115.0,48358.5,55163.0,50691.0,43096.0,43382.5,34517.0,32615.5,33113.5,37281.5,36708.5,30940.0,33997.0,31704.5,32362.5,32309.5,31359.0,34183.0,32182.5,33567.5,30653.0,33322.5,31194.0,30309.5,38459.5,35090.5,38900.5,33590.0,29157.5,28531.0,29835.5,30719.0,24345.5,24944.0,22338.5,22339.5,22456.0,21753.5,21832.5,20933.5,20770.0,22098.0,21334.0,22233.5,20786.0,21656.0,19986.5,22834.5,21812.0,20203.5,21809.5,21212.5,20732.5,22596.0,21128.0,20981.0,20936.0,20264.5,20383.0,20873.5,21281.0,20772.5,21821.0,21920.0,22328.0,21998.0,21299.5,21756.5,21380.5,21665.0,22196.0,23676.0,21241.5,20820.0,21632.5,21957.0,22080.0,hello
96,23072.0,22946.5,23168.0,23035.5,22978.5,22481.5,23164.5,23497.0,22700.0,23063.5,23395.0,23310.0,23357.5,23427.0,23402.5,24068.5,25752.5,28965.5,38268.0,45584.0,52151.5,53872.5,55569.0,55517.0,54435.0,53898.5,58556.5,56618.5,49894.5,42270.0,39085.5,35196.5,31390.5,31178.0,31278.0,29545.0,30668.0,29280.5,30650.5,30744.5,29923.0,29642.5,30378.0,29703.5,29635.5,28267.0,29007.5,28125.0,28238.0,29331.5,28241.0,28523.5,29821.5,28339.0,27574.0,25690.5,24623.5,23480.0,25356.0,23950.0,22546.0,21768.5,21023.5,20523.5,21709.0,22136.5,21107.0,21574.0,22082.5,22667.5,22188.0,21429.5,21776.0,22511.0,21673.5,21898.0,21871.0,21813.5,21654.5,21905.0,21703.5,21792.5,21560.0,22274.0,21725.5,21683.5,21424.0,21759.0,21559.0,20985.5,hello
97,23499.5,23144.0,23218.5,23247.5,22979.5,23211.5,23724.0,23849.5,23627.0,23678.5,24913.0,34698.0,43429.5,49975.0,50904.0,56491.0,57768.5,59823.5,58737.0,58337.5,57795.0,50029.0,39408.5,34551.5,32665.5,31858.0,31346.0,28602.5,36857.5,27080.0,33203.5,33000.0,30537.0,33501.5,33255.0,32381.5,33661.5,30074.0,33450.5,28061.5,27313.0,29269.5,29018.0,26462.5,27071.0,29426.5,29583.5,24146.5,24822.5,23356.5,24682.5,23409.0,23360.5,22617.5,22360.0,21758.0,21023.5,21314.5,21575.0,21850.0,21377.0,20646.5,21159.5,20726.0,20952.0,21732.0,21710.0,20818.5,21862.5,21142.0,21130.5,20874.0,21550.5,20427.5,20763.5,20975.5,21610.5,21456.5,21179.0,21469.0,21628.5,20934.0,21196.5,20894.5,21524.0,21535.5,21493.0,21130.0,21136.5,21157.5,hello
98,23444.0,22995.5,22472.5,22296.0,22850.0,22413.0,23144.5,23171.5,24080.5,22931.5,22469.5,24831.5,35110.0,44685.0,50708.5,56904.5,58764.0,59850.0,61168.0,58320.5,60798.5,53289.5,52780.0,48675.0,41959.5,38728.0,34285.5,30706.0,31312.0,30467.5,31882.5,31473.0,34371.0,30494.0,31792.0,34213.5,32877.5,30447.5,31140.5,29823.0,32453.5,30855.0,31197.5,29719.5,29240.5,28850.0,31712.0,30827.5,31266.0,27992.5,27000.0,24543.0,23333.5,22882.5,23944.0,21997.5,21630.5,21167.5,20495.0,20777.0,20667.0,20336.5,18733.5,19401.0,19664.0,20039.5,19615.5,19625.5,19932.0,19436.5,19571.0,19367.0,19681.0,19829.5,19715.0,19972.0,20542.0,20922.5,19879.0,20156.0,19990.5,20550.5,19796.5,20944.5,20147.0,20940.0,20456.5,19602.0,19663.5,20584.0,hello
99,22863.0,23432.0,22415.0,23221.0,22641.5,23685.5,24517.0,23275.0,23790.0,23482.0,24072.5,22499.5,23446.5,23723.0,23388.0,23339.0,23879.0,24568.0,24036.0,25725.5,34692.0,44484.0,52307.5,50616.5,47236.5,56073.0,54581.0,53369.5,53644.0,60461.5,56659.5,54009.0,46217.5,38849.0,34422.5,35144.5,30824.0,27088.0,24476.5,25674.5,26234.0,27583.0,26909.5,26006.5,28364.5,28410.5,21601.0,23500.0,25995.5,24876.5,22312.5,21189.5,22209.0,25966.0,22135.5,22736.0,29181.5,21254.0,21003.0,27672.0,25881.5,24906.5,22633.0,20667.5,21394.0,20795.0,20591.0,19697.5,21509.5,20650.0,20905.5,19834.0,20061.5,20296.5,19968.5,20166.0,20182.0,19930.0,20063.0,20103.5,19301.0,20656.5,19900.5,19514.0,19572.0,19986.5,20033.0,19044.0,19338.0,19870.5,hello
100,21425.0,22630.5,21380.0,21193.5,21115.0,22469.5,22912.5,22552.0,22787.5,22198.5,23502.5,25355.5,33579.0,40772.5,46359.0,48426.0,51102.0,49697.0,51938.5,49318.5,49325.0,47689.0,45142.5,37412.5,33105.0,32517.0,33600.0,30643.5,30735.0,24294.5,26088.0,27988.5,25091.0,19904.0,18516.5,24009.0,23833.0,22280.5,32080.5,26129.0,31272.0,23574.0,31305.5,27053.0,28616.0,27011.0,25109.0,24131.5,23827.5,22941.5,23374.0,22271.0,21818.0,21593.0,20967.5,21295.0,21454.0,21076.5,20767.0,18461.5,21086.0,21358.0,21677.5,21423.5,20804.0,21107.5,21235.0,20479.5,20894.0,20204.5,20579.0,20343.0,20886.5,20195.5,20134.0,20053.5,19626.5,20376.5,19495.0,20362.5,19930.0,21611.5,21268.0,20471.0,20780.0,20511.5,21447.5,21174.0,20946.0,21401.0,hello
101,23893.5,22980.5,23541.0,23324.5,24367.0,32228.5,44904.5,50333.5,53094.5,56671.0,55515.5,55557.0,53251.5,51469.5,47868.0,44126.0,37375.0,39021.5,32417.5,30631.5,32457.5,31743.0,34105.0,32700.5,33727.5,37033.5,37887.0,29865.5,37104.0,38883.0,34665.5,36316.0,33406.5,29720.5,34314.5,30073.0,32894.5,32962.0,32340.0,28555.5,26870.5,26028.0,23147.0,25781.0,25885.5,25091.0,24090.0,23545.0,25223.5,23654.0,25188.5,23738.0,24941.5,24904.0,24777.5,23682.0,24747.0,24254.5,23650.5,21476.0,20336.5,18721.0,18173.0,18460.5,19872.5,19200.0,19734.0,22966.0,20807.0,21308.0,18927.0,20986.0,22031.0,19743.5,18891.0,18460.5,20462.5,20445.5,17640.0,18586.5,18522.0,18723.5,19273.5,20050.5,18719.5,17354.5,17386.5,17670.0,18918.5,17980.0,hello
102,20267.0,20684.5,20020.0,20541.0,19861.5,21312.5,20871.0,20611.5,20979.5,21416.5,22540.0,22899.0,28422.5,36344.5,42914.5,43653.5,43039.0,32813.0,41925.0,45832.0,49400.0,49955.0,45010.5,39828.5,34375.5,33132.0,29982.0,29289.5,22897.0,20979.5,24376.5,22817.0,21198.5,20747.5,29569.5,29563.5,22918.0,24119.5,21291.0,26504.5,22602.0,21079.5,24229.5,20420.0,21441.5,19054.0,18198.0,20154.0,18909.5,20532.0,26207.5,23191.5,23010.5,22202.0,21199.5,19718.5,19939.0,19707.5,20048.0,19407.0,19449.5,19722.5,19677.0,18948.0,18832.0,18950.0,18931.0,19243.5,19327.0,19520.5,18472.0,19215.5,19427.5,18954.0,19107.0,19558.0,20002.0,19454.0,19501.5,19085.0,19863.5,20100.0,20161.0,19316.0,19312.5,19378.0,18610.5,19271.5,19266.5,18928.0,hello
103,22289.0,23070.5,22059.0,23143.5,23207.5,23104.5,22380.5,22605.5,23363.5,23569.0,23048.5,23269.5,25504.5,31307.0,37475.0,45194.5,43218.5,45703.5,48820.0,51351.5,54255.5,52635.5,50293.5,45234.5,42198.5,39028.0,34152.0,31069.5,31759.5,35122.0,34296.5,31518.5,32011.5,33584.0,33140.0,29044.5,34461.0,34644.0,29866.0,28749.5,28570.5,27582.5,24930.0,26628.5,27377.0,28346.5,26957.5,26964.0,26911.0,24047.0,22916.0,20372.5,23341.5,21366.5,21182.0,20245.5,20341.0,20018.0,20201.0,19671.5,20900.0,19849.5,18105.0,19062.5,18660.0,19517.0,18980.0,20041.5,19188.5,18882.0,18658.0,18503.5,19949.5,19449.5,19120.5,19444.5,19611.5,19819.5,18517.0,18807.0,19061.5,18618.5,19947.0,18790.5,19663.0,19527.0,19473.0,19364.0,19188.5,19601.0,hello
